Slug,Finance Id,Location Id,Location Name,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,Core Industry,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,Starting Mrr,Lifetime Value,FIRST_MRR_MONTH,Practice Management Software,Integrations,ONBOARDING_HANDOFF_DATE,Starting Bundle,End Bundle,Churn or Retain,Churn Month,lifetime in Month,Week 1 Cases,Week 2 Cases,Week 3 Cases,Week 4 Cases,Week 5 Cases,Week 6 Cases,Week 7 Cases,Week 8 Cases,Week 9 Cases,Week 10 Cases,Week 11 Cases,Week 12 Cases,Reason Billing,Reason Phone System,Reason Data Sync,First Usage Report Month,Inbound Sms Count,Outbound Sms Count,Inbound Call Count,Outbound Call Count,FIRST_MISSED_CALL_SMS_COUNT,Manual Messages Sms Count,Automated Sms Sent Count,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,Inbound Sms Count Activated,Outbound Sms Count Activated,Automated Sms Sent Count Activated,Manual Messages Sms Count Activated,Inbound Call Count Activated,Outbound Call Count Activated,BundleType,First Month SWAT Cases,PMS_Group,Reason Billing Flag,Reason Phone System Flag,Reason Data Sync Flag,split,y_true,y_proba,y_pred,threshold_used,p_churn,business_risk_index,rank_by_p,rank_by_bri
s00533530,533530.0,d86237a5-3ce3-467b-9e11-2afc76310e3e,Tyler Dentalworks,Single,Single,Dental,Dental,,False,False,databeta-child,2024-01-31,600.8,13184.4551,2024-01-31,Dentrix Ascend,,2024-02-28,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-02-01,178.0,3771.0,770.0,325.0,171.0,0.0,3418.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2815,2897
s00640116,640116.0,8cce9bd4-f7e5-4fe2-bf7f-0d6fba6c9ff7,Triangle Chiropractic & Rehabilitation Center,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,single,2024-10-15,308.59,2886.1966,2024-10-31,Chiro Up,,2024-10-15,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-01,203.0,341.0,264.0,102.0,82.0,36.0,118.0,False,True,True,1,1,1,1,1,1,core bundle,1.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1809,2028
s00546570,546570.0,38466f1d-66cf-46f4-83ab-a790cbd49a38,Simply You Med Spa,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2024-09-04,356.82,3854.13,2024-09-30,Aesthetic Record,,2024-10-21,WeaveCore - Pro,WeaveCore - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,7.0,81.0,92.0,6.0,79.0,0.0,79.0,False,True,True,0,1,1,0,1,0,core bundle,0.0,Others,0,0,0,all,0,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.6677666666666665,22,34
s00585238,585238.0,7733e633-39bd-49b1-85b5-6c9bf6dcd0fd,"Dr. Sobia Nasir, MD",Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-08-14,381.83,5784.45,2024-08-31,PracticeFusion,,2024-08-21,WeaveCore - Pro,WeaveCore - Pro,Retain,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,2.0,2.0,668.0,498.0,0.0,0.0,0.0,False,True,True,0,0,0,0,1,1,core bundle,1.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.12358783783783783,1090,1161
s00558438,558438.0,5b0cfcb5-704a-4182-a57f-4fe71f8d66e0,Pesty Pest Control,Single,Single,Other,Home Services,Pest Control,False,False,single,2024-01-10,129.0,2751.64,2024-01-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-03-07,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Retain,,22.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-01,221.0,377.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1,1,0,0,0,0,core bundle,5.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.33453688524590164,627,554
s00637088,637088.0,c02d5f43-f527-4330-bd69-96241220bf0c,DiMassa Endodontics,Single,Single,Dental,Dental,Endodontics,False,False,single,2024-09-25,606.82,4218.48,2024-09-30,TDO,,2024-09-25,WeaveCore - Elite,WeaveCore - Elite,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,3.0,1.0,205.0,285.0,0.0,0.0,0.0,False,True,True,0,0,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.21774999999999997,926,849
s00622771,622771.0,0aa0d37f-9453-47a0-a27c-d6e566a34808,Northeast Audiology,Single,Single,Medical,Med-Rehab,Audiology,False,False,single,2024-05-31,240.47,4328.46,2024-05-31,CounselEAR,,2024-06-04,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,2024-06-01,2.0,4.0,605.0,324.0,0.0,0.0,0.0,False,False,True,0,0,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.12358783783783783,1091,1162
s00622403,622403.0,91ae988a-6983-4440-af48-cf0dab64008f,House of Aesthetix,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2024-04-24,356.82,6931.58,2024-04-30,Aesthetic Record,,2024-05-01,WeaveCore - Pro,WeaveCore - Pro,Retain,,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,1.0,3.0,1.0,0.0,0.0,0.0,0.0,False,True,True,0,0,0,0,0,0,core bundle,3.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.44754098360655736,628,224
s00649642,649642.0,73803d65-4845-4849-af92-a1b6b254abfd,Gilbert Counselors,Single,Single,Medical,Med-Rehab,Mental Health,False,False,single,2024-09-26,123.92,1734.88,2024-09-30,Valant,,2024-11-04,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,50.0,77.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1,1,0,0,0,0,core bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.33453688524590164,629,555
s00629873,629873.0,249d22c2-0a22-4c39-87a3-bcb3a6580df1,JP Beauty Aesthetics,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2024-05-24,276.94,5182.3348,2024-05-31,MDware,,2024-06-03,WeaveCore - Pro,WeaveCore - Pro,Retain,,18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2024-05-01,0.0,0.0,2.0,2.0,0.0,0.0,0.0,False,True,True,0,0,0,0,0,0,core bundle,3.0,Others,1,0,0,all,0,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.8666666666666667,23,18
s00527173,527173.0,a59aa872-7d1d-4d9f-bb21-8d1f48bb8f7d,Doswell Orthodontics,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-05,219.47,4169.93,2024-04-30,Ortho II Edge (cloud),,2024-04-05,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-04-01,117.0,123.0,281.0,72.0,0.0,0.0,0.0,False,False,True,1,1,0,0,1,1,core bundle,3.0,Others,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.07224911670918366,2816,2228
s00303640,303640.0,eef5f72a-4485-4d82-8599-ea223b63ae17,Willow Family Chiropractic,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,single,2024-07-31,248.82,3981.12,2024-07-31,Eclipse,,2024-07-31,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,16.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,1.0,0.0,1077.0,309.0,0.0,0.0,0.0,False,False,True,0,0,0,0,1,1,core bundle,6.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.22488934426229504,630,768
s00641120,641120.0,25300fc4-1cc4-4922-a678-f9d1da3d50ed,Coastal Surgical Center,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-06-18,473.47,8162.99,2024-06-30,Other (If not listed fill out Slack Workflow #partner-request),,2024-06-18,WeaveCore - Pro,WeaveCore - Pro,Retain,,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,46.0,173.0,470.0,610.0,148.0,0.0,148.0,False,True,True,1,1,1,0,1,1,core bundle,1.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1810,2029
s00309779,309779.0,942aa7ec-6262-4456-a69f-c4194912bbfe,"Peninsula Physical Therapy & Associates, Inc.",Single,Single,Medical,Med-Rehab,Physical Therapy,False,False,single,2024-09-30,356.82,5068.48,2024-09-30,WebPT,,2024-09-30,WeaveCore - Pro,WeaveCore - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,27.0,91.0,864.0,539.0,79.0,0.0,79.0,False,True,True,1,1,1,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1811,2030
s00629749,629749.0,cac33b94-3c87-4442-838b-59dbd6b8eb41,Willis F Gaffney MDPC,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-05-28,446.92,7585.9515,2024-05-31,PracticeFusion,,2024-07-02,WeaveCore - Elite,WeaveCore - Elite,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,2024-05-01,3.0,5.0,226.0,122.0,0.0,0.0,0.0,False,True,True,0,0,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.12358783783783783,1092,1163
s00220502,220502.0,23d83b41-8891-4399-b3c4-2a2b0aacc50c,REDFIELD CHIROPRACTIC PC,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,single,2024-02-01,197.94,4156.74,2024-02-29,ACOM Health,,2024-02-09,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,2024-02-01,3.0,5.0,215.0,40.0,0.0,0.0,0.0,False,False,True,0,0,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.12358783783783783,1093,1164
s00641244,641244.0,0354b324-3f2b-494e-8ec1-b1d3d1921b34,Next Gen Hr - Las Vegas,Single,Single,Other,Other,,False,False,single,2024-06-10,304.47,5289.99,2024-06-30,Other (If not listed fill out Slack Workflow #partner-request),,2024-06-14,WeaveCore - Pro,WeaveCore - Pro,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-06-01,32.0,55.0,176.0,40.0,0.0,0.0,0.0,False,True,True,1,1,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1812,2031
s00630051,630051.0,91e5aa53-2b64-4f9f-ba88-715b83310b1a,Mathews Dental Group,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-31,880.92,21476.68,2024-05-31,Eaglesoft 18,Eaglesoft 18,2024-06-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-06-01,11.0,1.0,513.0,293.0,0.0,0.0,0.0,True,True,True,1,0,0,0,1,1,plus bundle,3.0,EOD pms,0,1,0,all,0,0.02631578947368421,0,0.3333333333333333,0.02631578947368421,0.00988470394736842,3733,3761
s00291243,291243.0,a3c4b635-8917-4406-9d8d-8d268dc2d3b4,SIOUX CENTER VETERINARY CLINIC,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-02-26,308.47,6802.32,2024-02-29,cornerstone,cornerstone,2024-03-06,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-02-01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,True,False,True,0,0,0,0,0,0,plus bundle,1.0,Others,0,1,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.3442622950819672,631,474
s00442448,442448.0,eb50d3d6-cc3d-43fd-a9ad-ac2eea630bb9,The Wilhelm Dental Group,Single,Single,Dental,Dental,,False,False,single,2024-05-02,474.47,8654.46,2024-05-31,softdent,softdent,2024-06-07,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,32.0,116.0,222.0,238.0,0.0,0.0,38.0,True,True,True,1,1,1,0,1,1,plus bundle,1.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2817,2898
s00610538,610538.0,cfeb52cf-25ee-43a7-a860-467c7c4360bd,Daniel Benhuri MD,Single,Single,Dental,Dental,Family Practice,False,False,single,2024-04-09,644.47,12358.93,2024-04-30,drchrono,drchrono,2024-04-11,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,2111.0,2659.0,2137.0,1090.0,493.0,0.0,493.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2818,2899
s00178459,178459.0,6e28f249-2118-423b-b627-573ded5b4689,Stamford Oral & Maxillofacial,Single,Single,Dental,Dental,Oral Surgery,False,False,single,2024-04-24,726.37,13945.43,2024-04-30,winomscloudv2,winomscloudv2,2024-05-14,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,1.0,3.0,206.0,424.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08374999999999999,1813,1628
s00643083,643083.0,c4517da4-3d24-4d3e-b8d1-0be1f9bf9aa1,Monarch Family Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-07-15,955.82,15293.12,2024-07-31,dentrixg5,dentrixg5,2024-07-15,WeavePlus - Elite,WeavePlus - Elite,Retain,,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,260.0,1001.0,387.0,280.0,112.0,0.0,798.0,True,True,True,1,1,1,0,1,1,plus bundle,2.0,EOD pms,0,0,0,all,0,0.02631578947368421,0,0.3333333333333333,0.02631578947368421,0.011367409539473681,3734,3712
s00439888,439888.0,ad36d7cb-03aa-4993-a4cc-b078d519218e,Gulfton Smiles,Single,Single,Dental,Dental,,False,False,single,2024-04-10,644.47,12374.13,2024-04-30,opendental,opendental,2024-04-24,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2024-04-01,130.0,876.0,335.0,284.0,50.0,0.0,586.0,True,True,True,1,1,1,0,1,1,plus bundle,7.0,EOD pms,1,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.07199359374999999,1814,2248
s00298455,298455.0,0efbb739-b5fc-4f18-9f85-04f43eba50a8,MEMORIAL DRIVE DENTAL ASSOCIATES,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-28,756.82,12884.94,2024-06-30,Eaglesoft 18,Eaglesoft 18,2024-07-29,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-06-01,1.0,2.0,0.0,1.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,0,plus bundle,0.0,EOD pms,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.39590163934426226,632,336
s00054127,54127.0,7bb187fa-2f1c-43e8-8aeb-483063c6d581,Sandra Estrada DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-02-05,371.82,7808.22,2024-02-29,dentrixg5,dentrixg5,2024-02-08,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-04-01,458.0,1277.0,624.0,480.0,194.0,0.0,970.0,True,True,False,1,1,1,0,1,1,plus bundle,1.0,EOD pms,0,1,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3479,3422
s00557731,557731.0,b27f946e-f69b-474a-a592-a5bd915b681c,Wylie Children's Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-29,798.82,17726.04,2024-01-31,dentrixg5,dentrixg5,2024-02-12,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2024-01-01,1.0,1.0,85.0,309.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,6.0,EOD pms,0,0,1,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0855019132653061,2819,1502
s00646092,646092.0,1ab78f1e-6a1f-47d2-b935-ca171238539b,Haywood Family and Cosmetic Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-07,474.47,7174.05,2024-08-31,opendental,opendental,2024-08-23,WeavePlus - Pro,WeavePlus - Pro,Retain,,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,104.0,480.0,340.0,327.0,100.0,0.0,458.0,True,True,True,1,1,1,0,1,1,plus bundle,1.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3480,3423
s00629993,629993.0,5ee91028-ef9a-4047-a9db-951ad9178124,Kelly Keith DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-10,556.82,9465.94,2024-06-30,dentrixg5,dentrixg5,2024-06-27,WeavePlus - Pro,WeavePlus - Pro,Retain,,17.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-07-01,173.0,537.0,495.0,475.0,169.0,0.0,435.0,True,True,True,1,1,1,0,1,1,plus bundle,11.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3481,3424
s00516158,516158.0,d28c25c9-3cb2-4ddc-ba28-01e456297b5b,Acadiana Pediatric Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-07-08,756.82,13180.12,2024-07-31,pattersonfuse,pattersonfuse,2024-08-21,WeavePlus - Elite,WeavePlus - Elite,Retain,,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,106.0,728.0,1122.0,602.0,0.0,0.0,640.0,True,True,True,1,1,1,0,1,1,plus bundle,5.0,Others,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3482,3566
s00446341,446341.0,52415f9b-00e9-4660-b88f-46b4414e98de,Icon Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-11,606.82,5307.76,2024-10-31,Eaglesoft 18,Eaglesoft 18,2024-11-01,Patterson Bundle,Patterson Bundle,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,31.0,51.0,326.0,242.0,0.0,0.0,0.0,True,True,True,1,1,0,0,1,1,other,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3483,3425
s00647682,647682.0,65e4f855-b1a7-4b2c-b040-a2cdb89705ea,Sea Glass Orthodontics,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-08-09,556.82,5549.3,2024-08-31,dolphincloud,dolphincloud,2024-08-12,WeavePlus - Pro,WeavePlus - Pro,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,105.0,158.0,159.0,87.0,34.0,0.0,48.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2820,2900
s00086382,86382.0,a39578a8-f98f-4217-95c4-858f76a54356,Precision Vision - UT,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-08-22,452.51,6863.65,2024-08-31,odlink,odlink,2024-09-23,WeavePlus - Pro,WeavePlus - Pro,Retain,,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,51.0,433.0,577.0,216.0,43.0,0.0,387.0,True,True,True,1,1,1,0,1,1,plus bundle,4.0,Others,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.033537388392857144,3484,3567
s00480496,480496.0,39f50edb-2870-4b23-a620-dd8c3e2fb8f7,Sight To See Eyecare & Eyewear,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-02-28,349.16,7441.08,2024-02-29,Revolution,Revolution,2024-02-28,WeavePlus - Pro,WeavePlus - Pro,Retain,,21.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,24.0,82.0,83.0,39.0,19.0,7.0,50.0,True,True,True,1,1,1,0,1,1,plus bundle,6.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2821,2901
s00558891,558891.0,da9769a0-e43a-4ed2-983e-a4e9e913d244,Evolution Endodontics and Periodontics,Single,Single,Dental,Dental,Endodontics,False,False,single,2024-01-30,556.82,7260.34,2024-01-31,opendental,opendental,2024-01-30,WeaveCore - Elite,WeaveCore - Elite,Retain,,22.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,178.0,241.0,853.0,704.0,69.0,0.0,69.0,False,True,True,1,1,1,0,1,1,core bundle,2.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.050138395647321414,3485,3055
s00124345,124345.0,2de6a407-9580-4a1e-ae60-b52b5361d8cd,Brooklyn Family Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-08,486.8,9394.72,2024-04-30,Eaglesoft 18,Eaglesoft 18,2024-05-10,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2024-04-01,248.0,730.0,996.0,441.0,0.0,0.0,512.0,True,False,True,1,1,1,0,1,1,plus bundle,2.0,EOD pms,0,0,0,all,0,0.02631578947368421,0,0.3333333333333333,0.02631578947368421,0.011367409539473681,3735,3713
s00534093,534093.0,8370cf2d-8eb9-4a8b-b4fa-c28f0ffb4a25,Rogers Dermatology,Single,Single,Medical,Med-Cosmetic,Dermatology,False,False,single,2024-01-29,474.33,10562.46,2024-01-31,modmed,modmed,2024-02-02,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2024-02-01,650.0,1248.0,1350.0,861.0,379.0,0.0,871.0,True,True,True,1,1,1,0,1,1,plus bundle,4.0,Others,0,1,1,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2822,2902
s00565146,565146.0,847fea78-4d55-4ef9-a35d-a407a4d288d5,9tails veterinary clinic,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-04-24,546.92,12081.48,2024-04-30,shepherd,shepherd,2024-08-12,WeaveCore - Elite,WeaveCore - Elite,Retain,,19.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-04-01,54.0,274.0,334.0,67.0,181.0,0.0,181.0,False,True,True,1,1,1,0,1,1,core bundle,1.0,Others,0,0,1,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.07224911670918366,2823,2229
s00622815,622815.0,568c1c4b-ed75-423f-b7eb-2b008198c431,Socrates Maroudis OD PSC,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-05-30,481.47,8780.46,2024-05-31,Crystal PM,Crystal PM,2024-06-18,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,2024-06-01,2.0,2.0,578.0,458.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08374999999999999,1815,1629
s00177754,177754.0,d43345c2-fba3-4f1b-a651-e42ed774d462,Skowhegan Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-12,644.47,12374.13,2024-04-30,Eaglesoft 18,Eaglesoft 18,2024-04-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,111.0,876.0,292.0,318.0,82.0,0.0,827.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3486,3426
