SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON
s00403670,403670.0,d751cdbe-1a75-4cd0-8d24-f238212f5013,WESTSIDE FAMILY CHIROPRACTIC,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,2024-01-31,321.92,1609.60000,2024-01-31,ChiroTouch,,2024-02-13,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-06-30,5.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2024-02-01,353.0,408.0,218.0,107.0,47.0,0.0,47.0,False,True,True,500Ps00000BRh10IAD,Closed Cancelled,2024-05-17,"Office is cancelling due to a lack of integration with their chirotouch software. After they signed up they realized that the AE had oversold the functionality.

Goto Connect for phones",Product,Integration Issues
s00679037,679037.0,81e6c632-530f-4e53-85f3-805aa3202ed2,"Empowered Path Therapy, LLC",Single,Single,Medical,Med-Rehab,Mental Health,False,False,,2025-06-20,456.82,913.64000,2025-06-30,Simple Practice,,2025-07-02,WeaveCore - Elite,WeaveCore - Elite,Churn,2025-08-31,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2025-06-01,8.0,16.0,11.0,13.0,5.0,0.0,5.0,False,True,True,500Ps00000qzMAZIA2,Closed Cancelled,2025-08-05,"Office felt oversold and did not get the gift card they were promised. The office was working with Andrew H on some phone issues, but they weren't able to solve them. Andrew didn't submit the SWAT case, so she was escalated over that, too. I reached out, and she let me know she wasn't interested in any of my offers and wanted porting info as soon as possible.",Customer Experience,Support
s00421299,421299.0,90844e38-f5b3-415e-a0d4-66d3bb13104a,Dakota Family Smiles,Single,Single,Dental,Dental,,False,False,,2024-06-27,601.84,601.84000,2024-06-30,XLDent,,,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-07-31,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,True,True,500Ps00000Dh4NTIAZ,Closed Cancelled,2024-06-28,"Office feels like the CSV process is overhwelming and requested to cancel over it. AE worked with the office to offer credits or simplify the process for them, but the office was no longer wanting to move forward as they expected this to be an automated feature. Unable to resolve",,
s00325139,325139.0,7f35869d-33c1-44f8-8362-ec5eecd7624b,Alaska Premier Dental Group - Anchorage,Multi,Multi,Dental,Dental,Dental,False,False,,2024-12-17,679.47,1358.94000,2024-12-31,Dentrix (find/update software version),,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-02-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,2.0,4.0,51.0,2.0,0.0,0.0,0.0,True,True,True,500Ps00000STOlEIAX,Closed Cancelled,2025-01-06,"This location is essentially a duplicate.  They do have two suites but in one physical space, they were expecting to only move forward with the account as one, but another AE came in and sold the 100 suite as a location, and that one ended up being the one that was onboarded.",,
s00653727,653727.0,f70e3ea2-f9ae-42f8-aafc-d79d5b98fff9,Inclusa Health & Wellness,Single,Single,Medical,Med-Cosmetic,Other,False,False,,2024-11-08,456.82,456.82000,2024-11-30,Kareo,,,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-12-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-01,869.0,963.0,552.0,567.0,0.0,0.0,0.0,False,True,True,500Ps00000NbfmvIAB,Closed Cancelled,2024-11-23,"Victorias been having a rough time trying to get the softphones working for her remote workers in different countries. We think the fax line might be interfering with the phone calls but we'll do some more investigating tomorrow and smoke out the problem.
Her biggest gripe is with the Tebra integration, she thought uploading the CSV was only going to be temporary and claims that she was told that we would be able to integrate with Tebra soon. She's threatening to cancel if that's not the case.
AE and DD both unable to resolve.",,
s00557716,557716.0,3ceaf4dc-cf8c-4f62-92d1-f5a221a4fabf,Reversing Neuropathy,Multi,Multi,Medical,Med-Rehab,Medical - Other,True,False,,2024-01-05,164.87,989.22000,2024-01-31,Other (If not listed fill out Slack Workflow #software-object-request),,2024-01-18,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-07-31,6.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,2024-01-01,69.0,134.0,255.0,953.0,0.0,0.0,0.0,False,True,True,500Ps00000CJU8MIAX,Closed Cancelled,2024-06-04,Office is moving to HighLevel for phones and Software.  HighLevel combines EHR and CRM in one package.  Additionally they do phone appointment reminders.,Desired Features/Functionality,Desired Features
s00280094,280094.0,c0167128-de92-45d2-81a7-44b0eed8f2f0,INFINITY MEDSPA + WELLNESS,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2025-01-20,721.37,3333.22000,2025-01-31,Zenoti,,2025-01-28,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-07-31,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-01-01,116.0,601.0,776.0,310.0,79.0,0.0,79.0,False,True,True,500Ps00000jo06FIAQ,Closed Cancelled,2025-06-04,"Spoke to Presley.  She said she is going to use her PMS, Zenoti as they now have patient communication included in their feature set and integrates where we do not. She did not know who they use for phones but it is through Zenoti. I offered phones only, but she declined.  She did say she would go on and pay the overdue invoice and I let her know that pays through July 18th so she asked to move her cancellation date to July 18th so I did.",Consolidating Under PMS,Convenience
s00512845,512845.0,e74ed458-84d0-4304-90aa-3a6477db2ae0,Dr Mecredes J Herrera,Single,Single,Dental,Dental,Dental,False,False,,2024-06-27,606.82,1213.64000,2024-06-30,EZ2000,,2024-07-09,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-08-31,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,1.0,12.0,6.0,17.0,0.0,0.0,0.0,False,True,True,500Ps00000F0EC2IAN,Closed Cancelled,2024-07-22,Integration is important to the office.  They are using EZ2000 and Weave does not integrate.  They will be using Spectrum for phones.,Desired Features/Functionality,Non-Compatible Integration
s00089517,89517.0,a1527772-cc06-49a3-9859-39864291b76f,River Road Pediatric Dentistry,Single,Multi,Dental,Dental,Dental,False,False,,2024-01-24,644.47,1288.94000,2024-01-31,Dentrix Ascend,,2020-09-29,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-03-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,500Ps000006PSLsIAO,Closed Cancelled,2024-02-01,"Over email (see below) and phone call, the doctor and office managers have expressed ongoing frustration and disappointment with a combination of issues and want to cancel, port back their numbers ASAP, and return phones:

 

""Regarding the text to pay, that is how we did our billing last month. Because we have over 400 bills we send out it is very time consuming to have to text every patient individually. We were able to do this with our previous system as well. We were told we would be able to use the function of having weave know everyone's balances and click one button to send anyone with a balance a text request, saving us quite a bit of time. Honestly it was one of the selling points of weave to us so it is very disappointing that now we are being told that this is not a feature offered with Dentrix Ascend. If we were being sold on the program and features I would think that Tanner wouldn't have told us about features if we were not able to use them. 

 

The waitlist feature has to have us manually add people, we really need something that would pull up a list of patients who are due for cleanings and not scheduled and then be able to send a mass text message for last minute openings. The only other feature I see is on lists the overdue patients, but even with that you have to send individual messages. 

 

When trying to send out a email campaign I tried to create a filter to send this only to patients who are overdue but when I click the drop down box for appointment type it only has the notes that are written in appointments and not procedures that someone would be due for. I also tried filtering it by last seen date and every time I save the filter it then brings me back to the filter page where my filter doesn't show up. I then go back to the campaign which brings me back to create the filter which says it saves and doesn't. I have gone in circles with this. The doctor is not happy because with our previous system we were able to fill last minute cancellations within minutes and now since we have had Weave we have had quite a few openings that we have not been able to fill. We have had to go back to printing recare reports and calling/texting people one by one taking up a lot of our employees time. 

 

We understand that it is a new partnership with Weave and Dentrix Ascend, but we are feeling a bit like this whole thing was a bait and switch. We were promised all of these great features but it seems that the most important ones to us are not working/available to us because of Dentrix Ascend. ""

 

As a recap, they're upset about the following:

 

Felt mislead about being told before onboarding started that they could use the collection list to request payments from patients but Dentrix Ascend doesn't integrate that data at this time. They did not the manual workaround me and @Sydney Samuels​ offered and found it inefficient.
 

In Dentrix, we are pulling the appt types from the appt descriptions instead of the appointment types themselves, which are messing with their auto reminders and online scheduling from working properly which is putting a tremendous strain on patients and staff.
 

The product limitation with having to manually text quicklist or overdue patients when there's an opening instead of the system automatically doing it for you.",,
s00186888,186888.0,7e5f9b32-5b47-4f76-8e74-5b750a4a20ec,North East Georgia Podiatry,Single,Multi,Medical,Med-Rehab,Podiatry,False,False,databeta-child,,546.92,1640.76000,2024-03-31,PracticeFusion,,,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-06-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,18.0,4.0,454.0,104.0,0.0,0.0,0.0,False,True,True,500Ps00000AdBInIAN,Closed Cancelled,2024-04-30,The office is cancelling due to lack of integration. She thinks our services are really good however lack of integration has caused more workload for her and her staff. She will be moving back to Updox and ATT to bundle phone service with Internet. I did offer a Phones Only option which she declined.,Desired Features/Functionality,Non-Compatible Integration
s00565123,565123.0,826be2cf-a53d-4048-a88f-f51e44e3919d,East Meets West Acupuncture,Single,Single,Medical,Med-Rehab,Medical - Other,False,False,,,285.82,285.82000,2024-04-30,Quickbooks Desktop,,2024-04-08,WeaveCore Software Only - Pro,WeaveCore Software Only - Pro,Churn,2024-05-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,55.0,99.0,0.0,0.0,0.0,0.0,0.0,False,False,False,500Ps00000Adf5ZIAR,Closed Cancelled,2024-04-30,Practice hasn't been billed yet but they have decided we are too expensive and they don't want to pay for manual texting services that they can get elsewhere for less.,Pricing,Lower Price
s00312203,312203.0,92d2b22e-121e-4a91-8d36-d4a7bb411718,State Street Smiles,Single,Single,Dental,Dental,Dental,False,False,,2024-06-10,336.44,1009.32000,2024-06-30,,,2024-06-26,WeavePlus - Essentials,WeavePlus - Essentials,Churn,2024-09-30,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-06-01,110.0,424.0,325.0,252.0,0.0,0.0,311.0,True,False,True,500Ps00000GH4PNIA1,Closed Cancelled,2024-08-15,Office is moving to Dentrix Ascend for PMS/software and 8x8 for communication.  They wanted to lower their price point and ran into technical issues with Weave.  Call quality concerns and data sync issues were the main drivers that made them decide to switch.,Product,Software Issues
s00094806,94806.0,37b4dad6-22f9-452f-b4a9-019bc27f53ac,Simply Dental Seattle,Single,Multi,Dental,Dental,Dental,False,False,,2024-07-17,506.82,2534.09150,2024-07-31,,,2024-09-06,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-12-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,2024-07-01,99.0,197.0,559.0,313.0,90.0,0.0,90.0,True,True,True,500Ps00000LEEYVIA5,Closed Cancelled,2024-10-30,"Office has had nothing but issues that support can not resolve. She said support have been rude and non helpful, onboarding was a mess. Paperwork was not sending to patients as expected, WIV never worked for them, sync gets disconnected multiple times a day, they receive tons of telemarketing calls daily and bulk messages were going to patients spam. They are going to Dental Intel and Mango.",Service,Failure to Resolve Issues
s00308223,308223.0,0defbcf4-8b03-4838-9c02-8174a8755492,NORTHEAST ANIMAL HOSPITAL,Single,Single,Veterinary,Veterinary,Vet Hospital,False,False,,2024-12-13,681.92,2045.76000,2024-12-31,daysmartvet,daysmartvet,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-03-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,0.0,0.0,0.0,3.0,0.0,0.0,0.0,True,True,True,500Ps00000ZX3m9IAD,Closed Cancelled,2025-02-26,Office is requesting to cancel due to being stuck in a contract with RevenueWell and not being able to pay for both services. Let AE know that they are wanting to cancel. AE gave go ahead to get them cancelled due to their contract.,Other,Under Contract
s00264016,264016.0,686b7bc0-221c-4181-9c5c-6598ccbe999f,SMILES FOR KEEPS,Single,Single,Dental,Dental,Dental,False,False,,2024-02-02,651.47,3908.82000,2024-02-29,,,2024-02-26,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-08-31,6.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,158.0,508.0,1566.0,1707.0,406.0,0.0,406.0,True,True,True,500Ps00000E4gn0IAB,Closed Cancelled,2024-07-05,"They had a very poor onboarding experience but it started in sales because she felt pressured from the AE to sign. She said he was on vacation and there wasn't great follow through and as they went through onboarding there was a major lack of training. She disliked that the majority of training was online. She also prefers the integration that RevenueWell has with Patterson/Eaglesoft. The icing on the cake was when they billed for the March, April and May invoices about 4 days apart. I offered to help address all her concerns and be her liaison but she declined.",Service,Onboarding
s00131777,131777.0,b0df04e1-d46f-4ed7-a233-149e347561e4,Pinole Periodontics & Dental Implants,Single,Single,Dental,Dental,Periodontic,False,False,,2025-04-28,805.82,4029.10000,2025-04-30,Eaglesoft 18,Eaglesoft 18,,Patterson Bundle,Patterson Bundle,Churn,2025-09-30,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2025-04-01,0.0,1.0,2.0,1.0,1.0,0.0,1.0,True,True,True,500Ps00000kyyTbIAI,Closed Cancelled,2025-06-13,The office was under the impression that we take over her domain and their emails and communication on her website which we do not do. AE was unable to save it.,,
s00642637,642637.0,6a42a0de-fcd4-4152-97ca-499be21fb2a3,Bold Dental,Single,Single,Dental,Dental,,False,False,,2024-07-16,477.85,2389.25000,2024-07-31,,,2024-07-17,WeavePlus - Pro,WeavePlus - Pro,Churn,2024-12-31,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,128.0,209.0,151.0,89.0,25.0,0.0,84.0,True,True,True,500Ps00000JSDImIAP,Closed Cancelled,2024-10-07,Office moved to Dentrix for their PMS and they offered them software capabilities which lowers their pricing overall.  They will be utilizing Practice by Numbers for their phone system.,Pricing,Lower Price
s00345962,345962.0,cf3dbdf3-69cb-4801-a392-df6b670fcd9f,South Austin Cat Hospital Pllc,Single,Single,Veterinary,Veterinary,Vet Hospital,False,False,,2024-06-12,556.79,1670.37000,2024-06-30,,,2024-06-20,WeavePlus - Pro,WeavePlus - Pro,Churn,2024-09-30,3.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,82.0,105.0,471.0,361.0,0.0,0.0,0.0,True,True,True,500Ps00000GWwW2IAL,Closed Cancelled,2024-08-20,OFfice has felt like they have not been listened to and given the support they have needed.  They had a poor onboarding experience because their onboarder left during the onboarding process and they were left without anyone to contact while she was gone.  Additionally she said that they have had multiple support issues that took way too long to resolve.  They have already moved to their PMS and Ooma for phones.  Alexis said that had she had a manager to speak to earlier it may not have come to her cancelling Weave.,Service,Dissatisfaction with Onboarding Experience
s00259466,259466.0,b700c03c-768a-4a3f-ab13-ad7521ff4173,"Northern Light Dental, Pllc",Single,Single,Dental,Dental,Dental,False,False,,2024-12-26,681.92,3409.60000,2024-12-31,opendental,opendental,2025-02-03,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-05-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,5.0,34.0,43.0,38.0,13.0,0.0,13.0,True,True,True,500Ps00000ei7rbIAA,Closed Cancelled,2025-04-17,Office is cancelling due to pricing and some support related issues.,Value,Cost
s00436744,436744.0,781fd2de-027e-49ff-93fc-e9ece886dbaa,Nouveau Smile Studio,Single,Single,Dental,Dental,Dental,False,False,,2025-04-22,813.62,1817.46000,2025-04-30,dentrixAscend,dentrixAscend,2025-05-21,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-07-31,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,15.0,36.0,96.0,378.0,0.0,0.0,0.0,True,True,True,500Ps00000jfPdJIAU,Closed Cancelled,2025-06-03,"Dr. Herring said they are looking at moving away from Weave due to issues with onboarding as well as support issues. I asked if they had any current support issues that were left unresolved and she said no. 
She mentioned that the salesman was very snappy when they didn't want to signup right then. Also mentioned they there were false promises from what we could do for them.
I offered my technical team to look into any issues they might be having related to the onboarding experience where they felt they lost confidence with Weave. She declined at this time as they have already found a new solution for their needs.
I offered a phones only bundle but she declined as well.
She mentioned that they would look into coming back to Weave but the support experience needs to be resolved as that is what they were seeing in forums before signing up with us, but then same issue happened to them even after giving us a try.
They are going to RevenueWell for their phones and SW needs.",Customer Experience,Onboarding
s00230156,230156.0,c2dedf34-fb94-490e-8db4-acfb27824044,Cherry Creek Dental Arts,Single,Single,Dental,Dental,Dental,False,False,,2025-04-30,564.89,1694.67000,2025-04-30,opendental,opendental,,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Churn,2025-07-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,500Ps00000jVZXUIA4,Closed Cancelled,2025-06-02,Customer requested to cancel due to lack of support/follow-through on questions.  AR was not resolved in a timely manner and we've reached the forecasted cancel date.,,
