SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON,reason_segment
s00564206,564206.0,eab9f3e8-5c22-42fd-95a5-e89ae3fe3fe9,Sagamore Fence & Deck,Single,Single,Other,Home Services,Other Home Services,False,False,single,2024-02-23,269.57,539.14000,2024-04-30,Other (DO NOT SELECT - If it does not exist slack Danny Perry),,2024-03-01,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-06-30,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,4.0,0.0,2024-03-01,100.0,131.0,251.0,235.0,35.0,0.0,35.0,False,True,True,500Ps00000BkDYnIAN,Closed Cancelled,2024-05-23,Office is moving over to Simplii due to a lack of integration with their software and Weave and some technical issues.,Desired Features/Functionality,Desired Features,2
s00438451,438451.0,d660b736-64f6-45f1-9bb6-ae2891b23934,Island ENT,Single,Multi,Medical,Med-Rehab,Chiropractic,False,False,,2024-12-10,106.82,493.72760,2024-12-31,,,2022-10-17,WeaveCore - Essentials,WeaveCore - Essentials,Churn,2025-04-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2023-11-01,160.0,143.0,759.0,440.0,0.0,0.0,0.0,True,False,False,500Ps00000cL3kzIAC,Closed Cancelled,2025-03-27,Heather does not seem to recall moving this account to be billed individual with David Menzies last fall. Even though we have a signed quote. Their main location was cancelled earlier this year.,Other,Other,1
s00647757,647757.0,a57bd7bf-7df6-4e82-ab26-80227fccb140,iSpine Health Center,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,2024-07-31,136.82,684.10000,2024-07-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-08-08,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Churn,2024-12-31,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-01,0.0,6.0,0.0,0.0,0.0,0.0,0.0,False,False,False,500Ps00000NVx8HIAT,Closed Cancelled,2024-11-22,Office is cancelling because they wanted better integration with Affirm for their geriatric clientele. If we were to get better integration with them they would have stayed. Office does not know which provider they are going to yet.,Desired Features/Functionality,Desired Features,1
s00419783,419783.0,bce99a82-701e-44e0-baa7-2e6d4421109f,Red Canyon Dentistry,Single,Single,Dental,Dental,,False,False,,2024-01-03,159.97,479.91000,2024-01-31,Dentrix G6,,2024-01-03,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Churn,2024-04-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,2024-01-01,21.0,35.0,14.0,0.0,0.0,0.0,0.0,False,False,False,500Ps0000098I5pIAE,Closed Cancelled,2024-03-29,Alexa explained that they have an older version of Dentrix that we are incompatible with. They cannot afford to update their Detnrix version at this time so Weave is not a good fit for them as they find it will create more work for them. They do plan on updating Detnrix some time in the future.,Other,Not ready to move forward,2
s00650465,650465.0,b7d56fe9-ad3a-449d-ae9d-c3247e1b102c,Preferred Fertility Concierge,Single,Single,Medical,Med-Rehab,Medical - Other,False,False,,,546.92,1093.84000,2024-08-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-10-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,763.0,554.0,78.0,16.0,11.0,484.0,495.0,False,True,True,500Ps00000HXZlDIAX,Closed Cancelled,2024-09-06,"The first issue that she expressed was using stripe through Weave, she doesn't want for other users in her office to use Weave but unfortunately there is no way to block that from other users.
She also mentioned that she NEEDS to be able to have client address' with each client that is uploaded. Unfortunately you can't upload the address via CSV so they would have to upload each client individually.
She also wants for other Weave users to not see other schedules and only see their own (Providers) through the schedule feature. OB And AE both attempted to save, but were unable to due to these limitations.",,,2
s00609809,609809.0,ca6f4e05-e032-46a8-a56a-a9a29f881eec,UNION ORAL SURGERY AND DENTAL IMPLANT CENTER -  MINT HILL/CHARLOTTE,Single,Multi,Dental,Dental,Oral Surgery,False,False,,2024-05-21,651.47,1302.94000,2024-05-31,WinOMS,,2024-05-21,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-07-31,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-05-01,1.0,3.0,63.0,73.0,0.0,0.0,0.0,True,True,True,500Ps00000DGFwVIAX,Closed Cancelled,2024-06-20,"Office has had so many technical issues that support has been unable to resolve. Parking calls and transferring doesn't work. They've had to turn off all auto reminder as those don't go to the correct people, either.",Product,Software Issues,1
s00679828,679828.0,c5e11f51-8617-491b-97a6-1fb0cd019662,York - Revived Medical Aesthetics,Single,Multi,Medical,Med-Cosmetic,Med Spa,False,False,,2025-06-10,226.47,452.94000,2025-06-30,Mangomint,,2025-06-17,WeaveCore - Essentials,WeaveCore - Essentials,Churn,2025-08-31,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2025-06-01,12.0,13.0,53.0,1.0,0.0,0.0,0.0,False,False,False,500Ps00000oaKeXIAU,Closed Cancelled,2025-07-15,As of now the locations are not big enough to have two accounts open. Instead it was just causing confusion with their patient's. They are merging everything into the camp hill location.,Operational Change,Merging w/Existing Weave Office,1
s00622608,622608.0,78ea3beb-0c8b-48cd-9614-211ff908de59,Bone Drs - New Braunfels,Multi,Multi,Medical,Med-Rehab,Medical - Orthopedic,False,False,databeta-child,2024-08-08,466.06,1864.22000,2024-08-31,Athena Health (Athena One),,2024-10-03,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-12-31,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,True,True,500Ps00000LJlNOIA1,Closed Cancelled,2024-10-31,Office is closing doors for good. Merging to another Weave office.,Operational Change,Merging with Existing Weave Office,2
s00636279,636279.0,4b0bb3fd-ca66-40c5-ba78-66ed5dfb706f,Healthfirst Wellness Center,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,,2025-01-14,356.83,2140.98000,2025-01-31,athenahealth,athenahealth,2025-03-05,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-07-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-01-01,34.0,22.0,165.0,203.0,20.0,0.0,20.0,False,True,True,500Ps00000mIBauIAG,Closed Cancelled,2025-06-25,Courtney said this is a new start up medical practice that is struggling financially and have not yet become credentialed.  They are needing to cut costs and are moving to their EMR Athena Heatlh full platform.  Additionally the lack of integration has been a factor in the decision to use their EMR full platform.  Switching between their EMR and Weave for patient communication has become too time consuming.  They already had Optimum at their office during my call installing the new phone system.,Consolidating Under PMS,Cost Savings / Duplication of Services,1
s00666771,666771.0,2612d668-2622-470e-a250-ca968dc31a88,TLC Animal Hospital,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,,2025-02-28,1156.82,4627.28000,2025-02-28,ezyvet,ezyvet,,WeavePlus - Ultimate,WeavePlus - Ultimate,Churn,2025-06-30,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2025-03-01,0.0,0.0,1786.0,1306.0,0.0,0.0,0.0,True,True,True,500Ps00000gpNX9IAM,Closed Cancelled,2025-05-09,The customer is under a contract with their phone provider and the buyout is 5k.  They will not be able to move forward.,,,1
s00566092,566092.0,89dbe9f1-afe5-4382-aeaa-70964ab534ea,Victorious Dental,Single,Single,Dental,Dental,Dental,False,False,,2024-03-29,681.92,2045.76000,2024-03-31,curve,curve,,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-05-31,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,0.0,0.0,1.0,262.0,0.0,0.0,0.0,True,True,True,500Ps00000AMGhuIAH,Closed Cancelled,2024-04-24,"Office emailed in requesting to cancel with Weave giving no further explanation. They stated having previously reached out to the AE and support requesting to cancel, but no one was able to get more information why. AE and DD both attempted to save but were not successful. 

Monthly started 3/29 (no April?) for $715.96
no mention of full refund.",,,2
s00126373,126373.0,55bb4ec1-8204-4731-ad5a-5aae1a073ab7,Comiskey Oral Surgery,Single,Single,Dental,Dental,Dental,False,False,,2025-04-09,886.73,4433.63350,2025-04-30,OMSVision,OMSVision,2025-04-29,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-09-30,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2025-04-01,50.0,291.0,857.0,646.0,0.0,0.0,224.0,True,True,True,500Ps00000pBaxFIAS,Closed Cancelled,2025-07-21,Stuck in a spectrum contract and onboarding was not clear on expectations around buyout of that contract. They also were not helpful in getting them set up properly. Since they are stuck in 3 more years of a contract with Spectrum they are going back to them for phones and just using their PMS OMS Vision for software.,Customer Experience,Onboarding,3
s00436902,436902.0,39eb4754-898d-48c3-bf66-68f862288df0,Race Track Smiles,Single,Single,Dental,Dental,,False,False,,2025-03-07,1006.88,2013.76000,2025-03-31,opendental,opendental,,WeavePlus - Ultimate,WeavePlus - Ultimate,Churn,2025-05-31,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2025-03-01,49.0,128.0,330.0,277.0,86.0,0.0,86.0,True,True,True,500Ps00000dLvbHIAS,Closed Cancelled,2025-04-04,Porting from ring central was difficult and the office couldn't provide the correct documentation as it was from the previous owner. That was all solved and good. The last interactions I had with the office was a billing issue which I created a case and gave the office the billing email that was provided to me. Case Number: 521780,,,1
s00091460,91460.0,8c241b50-566b-4cdb-b4d5-596441e6436c,Clearsmile NJ,Multi,Multi,Dental,Dental,Orthodontic,False,False,,2024-12-18,756.82,1513.64000,2024-12-31,,,2020-09-15,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-02-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-12-01,7.0,14.0,107.0,51.0,0.0,0.0,0.0,True,True,True,500Ps00000U6p6gIAB,Closed Cancelled,2025-01-16,"They are not happy with Weave’s phone service, the quality is not good. I just found out it’s being calling out using the wrong phone number, we still can’t use the messaging, and frankly I’m disappointed in the functionality of the payment system. We’re going to port back to Mango and return all of the hardware. This is just not worth it.",,,3
s00630077,630077.0,d7b7514d-7568-462f-9c49-6463850d2f26,Marina Dental,Single,Single,Dental,Dental,Dental,False,False,,2024-06-03,658.47,658.47000,2024-06-30,Eaglesoft 18,Eaglesoft 18,,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-07-31,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,5.0,8.0,286.0,210.0,0.0,0.0,0.0,True,True,True,500Ps00000DAf0nIAD,Closed Cancelled,2024-06-19,"This office is upset due to having issues with call forwarding to Weave from AT&T and not having been able to figure it out, as well as due to the delays in porting over their phone numbers. Our porting team has been working to resolve their rejections and recently resubmitted the port order, but the office said if their port isn't resolved by Friday that they'd likely want to cancel. We resolved their porting issues and they ported and completed onboarding. The office was waiting to get help regarding covering an existing contract and info on payments and rates but hadn't heard back about it in quite some time. The AE and their director reached out to cover this, but the office requested to cancel when they reached out to them",,,3
s00609769,609769.0,88b28fd5-110f-4607-8abd-f3061363534e,Detroit Dentist Dentures & Implants,Single,Single,Dental,Dental,Dental,False,False,,2025-02-11,984.47,2001.23000,2025-02-28,opendentalcloud,opendentalcloud,2025-02-19,WeavePlus - Ultimate,WeavePlus - Ultimate,Churn,2025-06-30,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,8.0,10.0,735.0,707.0,0.0,0.0,0.0,True,True,True,500Ps00000ijFo0IAE,Closed Cancelled,2025-05-28,"Office ismoving to a DSO and they want to have everyone on the same system. They also had quite a few issues.
Phones: They couldn't hear patients, calls dropped, unable to transfer calls without dropping calls.
Mobile App: Sometimes calls wouldn't come through from patients.
Support: Long time to fix things, no follow-up, office felt like they had to chase Weave to get a response on their issue. 
Bulk Messaging: Lots of retrictions
Just became part of a DSO and they are going with the group",Product Issues,Call Quality / Network Compatibility,2
s00679111,679111.0,1bba6d73-4f39-42a4-b17a-d053aadab55f,Wyatt's Medical Equipment,Single,Single,Optometry,Optometry,Other,False,False,,,706.82,2120.46000,2025-06-30,eclinicalworks,eclinicalworks,2025-07-14,WeaveCore - Ultimate,WeaveCore - Ultimate,Churn,2025-09-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-06-01,16.0,100.0,4.0,1.0,3.0,0.0,4.0,False,True,True,500Ps00000sZKrJIAW,Closed Cancelled,2025-08-19,The main issue is the phone customization; they want separate texts and voicemails for each line and not all lumped together. They worked with our support team and found out it was not possible to make it the way they wanted. That was a deal breaker for them.,Desired Features,Desired Features,1
s00412750,412750.0,96278693-0efc-449a-b8b4-76e49f772a59,Seto Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,,2024-02-02,681.92,2045.76000,2024-02-29,,,2024-03-05,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-05-31,3.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,2.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0,2024-02-01,38.0,99.0,147.0,121.0,40.0,0.0,54.0,True,True,True,500Ps00000A7twXIAR,Closed Cancelled,2024-04-19,"Going to phones for Mango and flex for software. They were promised integration that they didn't get with our service, specifically with forms and online scheduling.",Desired Features/Functionality,Non-Compatible Integration,2
s00295569,295569.0,c1c1a0ee-179e-4dbc-b2ae-2c4d52cc1a8d,Daleville Dental II LLC,Single,Single,Dental,Dental,Dental,False,False,,2024-10-31,756.82,2270.46000,2024-10-31,,,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-01-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,500Ps00000C08wMIAR,Closed Cancelled,2024-05-29,"This office has been hard to reach. The POC is only available to do things after hours, which we accommodated. But then has not been reachable since then. Everything has been done except porting. Asked AE for help but they are no longer here.  Sent an email to the office telling them we would cancel the deal on 1/3/25 if we did not hear back, and we did not.",,,2
s00239106,239106.0,b543ebf0-a5f6-4342-989e-a5951ed93760,Seaport Family Dental,Single,Single,Dental,Dental,Dental,False,False,,2025-04-25,673.47,1346.94000,2025-04-30,curve,curve,,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-06-30,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,1.0,37.0,96.0,21.0,33.0,0.0,33.0,True,True,True,500Ps00000h0hidIAA,Closed Cancelled,2025-05-12,office requested to cancel as they want a text sent in Spanish automatically via the phone tree.,,,1
s00443447,443447.0,3b4d572a-4454-4f71-8446-0abdac882349,Smiles by Goh,Mid Market,Mid Market,Dental,Dental,Dental,False,False,,,607.02,3035.10000,2025-02-28,opendental,opendental,2025-03-10,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-07-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-02-01,20.0,112.0,220.0,190.0,14.0,0.0,102.0,True,True,True,500Ps00000jr7j4IAA,Closed Cancelled,2025-06-04,"Dr. Goh is moving to another service provided by a new group he is with. They left Las Vegas Dental Management for another group that has been founded by a previous partner of Dr. Goh's, also one of the founders of DSN. They moved away from Dentrix Ascend and back to Open Dental. They had issues from the start around their Online Scheduling feature, have had a horrendous support experience, been told multiple different things by multiple different reps. In the end, they need online scheduling to display their live schedule and to allow for patients to put themselves directly on the schedule. We couldn't do this previously, and the schedule had tons of issues showing accurate dates. This new group they are using uses Adit and will provide analytics, online scheduling and all other services Weave provides, so they are going to move everything over to them. Weave is great otherwise, but online scheduling, bad support, and ultimately Dr. Goh's relationship with this other founder are what is moving them away.",Desired Features,Desired Features,2
s00379762,379762.0,0bab85be-62d4-494a-ae65-218b289874ed,THE EYE GUYS,Single,Single,Optometry,Optometry,,False,False,,2025-03-14,1156.82,2313.64000,2025-03-31,Crystal PM,Crystal PM,2025-03-25,WeavePlus - Ultimate,WeavePlus - Ultimate,Churn,2025-05-31,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,27.0,269.0,24.0,7.0,4.0,1.0,260.0,True,True,True,500Ps00000cfxw0IAA,Closed Cancelled,2025-03-31,Office felt that they weren't helped by customer service to train them. It was also just bad timing and they haven't got the resources to learn the product,Customer Experience,Onboarding,3
s00452208,452208.0,0191cdb5-184b-40df-99d0-796db7e7634e,FOUNTAIN CITY VETERINARY HOSPITAL,Single,Single,Veterinary,Veterinary,Vet Hospital,False,False,,,812.82,812.82000,2025-06-30,avimark,avimark,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-07-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-06-01,5.0,9.0,211.0,120.0,0.0,0.0,0.0,True,True,True,500Ps00000kgXJdIAM,Closed Cancelled,2025-06-11,Customer is in contract and it was too long of term.,,,3
s00373891,373891.0,24f27c20-5943-4113-9873-94d3abf5166a,ALL PETS MEDICAL CENTER LLC,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,,2025-01-31,481.83,2890.98000,2025-01-31,evetpractice,evetpractice,,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-07-31,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2025-02-01,1.0,3.0,677.0,716.0,0.0,0.0,0.0,True,True,True,500Ps00000jWuwWIAS,Closed Cancelled,2025-06-02,Office chose to cancel over us not having a full integration with Pulse. They expected appt reminders,,,3
s00333385,333385.0,4a2deba6-a880-45f2-9019-19c4dd12676e,COSMO MED SPA & SALON,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2024-12-26,756.82,2270.46000,2024-12-31,mindbodyV6,mindbodyV6,2025-02-03,WeavePlus Software Only - Ultimate,WeavePlus Software Only - Ultimate,Churn,2025-03-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,500Ps00000bKRoNIAW,Closed Cancelled,2025-03-17,Office only emailed and was escalated to Lynsey. Cancelling account and was unable to gather cancel info.,Other,Other,3
s00168385,168385.0,cf93aad0-6cac-41bd-99bb-ae9cb439607e,Justice Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,,2024-03-21,695.92,3479.60000,2024-03-31,Eaglesoft 18,Eaglesoft 18,2024-04-08,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-08-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,12.0,10.0,826.0,682.0,0.0,0.0,0.0,True,True,True,500Ps00000DTuc4IAD,Closed Cancelled,2024-06-25,Office has been sold to a new owner.,Operational Change,Acquired,2
s00025130,25130.0,5cb74dd2-c027-4453-ad2b-4661fbef96c9,LaRoche Dental,Single,Single,Dental,Dental,Dental,False,False,,2024-03-08,784.82,1569.64000,2024-03-31,dentrixg5,dentrixg5,2024-04-17,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-05-31,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-03-01,2.0,0.0,357.0,624.0,0.0,0.0,0.0,True,True,True,500Ps00000ADtSPIA1,Closed Cancelled,2024-04-22,"The office asked to cancel. 85% of the offices patients have GHI(Group Health Incorporated) which doesn't work with our IV. They also said our phones are slowing down there internet. We have not been able to verify that, but they said that. The AE was unable to save without the IV etc.",,,1
s00329144,329144.0,5c7ea04b-b1b7-40c8-a22c-7e22a80df570,Janzen & Chwa Orthodontics Ltd.,Single,Single,Dental,Dental,Orthodontic,False,False,,2025-03-07,672.47,3362.35000,2025-03-31,Ortho2,Ortho2,2025-04-18,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-08-31,5.0,0.0,0.0,3.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,20.0,23.0,777.0,344.0,0.0,0.0,8.0,True,True,True,500Ps00000nwl2MIAQ,Closed Cancelled,2025-07-09,"Office is moving to Mango and an undisclosed software provider due to negative experiences with both our support and onboarding teams in their short time with us.  They would not receive responses back via email or phone from their onboarder, and they were on hold for long periods of time and hung up on when contacting support.",Customer Experience,Onboarding,2
